order_id,order_date,customer_name,segment,region,state,city,ship_mode,category,sub_category,product_name,quantity,sales,profit,discount,shipping_cost
ORD-2023-02450,2023-02-27,Customer 234,Consumer,West,New York,Albany,Same Day,Office Supplies,Storage,Storage Product 31,4,419.12,52.55,0.15,9.11
ORD-2022-02451,2022-03-20,Customer 078,Corporate,Central,Texas,Dallas,First Class,Office Supplies,Storage,Storage Product 26,1,64.47,-0.97,0.1,4.29
ORD-2023-02452,2023-12-14,Customer 199,Consumer,South,Michigan,Detroit,Standard Class,Furniture,Bookcases,Bookcases Product 71,7,1088.12,-153.78,0.3,48.38
ORD-2022-02453,2022-06-19,Customer 200,Consumer,West,New York,Buffalo,Same Day,Office Supplies,Paper,Paper Product 57,6,77.7,2.17,0.4,5.9
ORD-2021-02454,2021-01-13,Customer 061,Consumer,East,Illinois,Chicago,First Class,Furniture,Chairs,Chairs Product 16,8,615.12,6.46,0.15,24.76
ORD-2021-02455,2021-02-20,Customer 008,Consumer,South,Florida,Orlando,First Class,Furniture,Tables,Tables Product 14,2,315.65,-103.08,0.5,23.99
ORD-2023-02456,2023-01-09,Customer 277,Consumer,East,Texas,Dallas,Second Class,Furniture,Tables,Tables Product 51,5,2109.03,-207.86,0.15,86.13
ORD-2023-02457,2023-01-12,Customer 004,Corporate,West,Texas,Dallas,Standard Class,Furniture,Chairs,Chairs Product 07,1,99.66,-13.27,0.5,5.81
ORD-2024-02458,2024-09-28,Customer 300,Consumer,West,New York,Buffalo,First Class,Office Supplies,Binders,Binders Product 59,7,249.34,56.94,0.0,6.86
ORD-2022-02459,2022-06-01,Customer 001,Consumer,Central,Texas,Houston,Second Class,Office Supplies,Labels,Labels Product 07,8,68.67,7.23,0.3,4.03
ORD-2024-02460,2024-09-03,Customer 288,Corporate,South,Ohio,Columbus,Second Class,Office Supplies,Art,Art Product 52,1,20.44,-0.08,0.2,2.0
ORD-2024-02461,2024-10-12,Customer 239,Corporate,West,Georgia,Atlanta,Same Day,Office Supplies,Binders,Binders Product 32,4,113.0,17.54,0.1,6.31
ORD-2023-02462,2023-01-14,Customer 272,Corporate,East,Texas,Houston,Second Class,Office Supplies,Labels,Labels Product 71,1,9.99,0.62,0.2,2.0
ORD-2021-02463,2021-02-12,Customer 033,Home Office,East,Florida,Miami,Second Class,Furniture,Chairs,Chairs Product 29,2,232.59,24.01,0.1,16.01
ORD-2022-02464,2022-01-24,Customer 163,Consumer,Central,Washington,Tacoma,Same Day,Furniture,Chairs,Chairs Product 79,8,1513.85,63.08,0.1,80.87
ORD-2023-02465,2023-08-06,Customer 117,Consumer,South,Michigan,Detroit,Second Class,Furniture,Chairs,Chairs Product 23,4,606.73,-41.99,0.15,47.65
ORD-2023-02466,2023-12-29,Customer 124,Home Office,Central,Texas,Dallas,First Class,Technology,Machines,Machines Product 60,8,3870.87,-506.66,0.3,204.79
ORD-2021-02467,2021-12-05,Customer 267,Corporate,West,Florida,Orlando,Second Class,Office Supplies,Storage,Storage Product 36,6,623.29,29.86,0.05,40.14
ORD-2024-02468,2024-07-13,Customer 114,Home Office,East,New York,New York City,First Class,Furniture,Furnishings,Furnishings Product 29,1,73.08,3.65,0.05,2.0
ORD-2021-02469,2021-02-19,Customer 163,Corporate,West,Pennsylvania,Philadelphia,Standard Class,Office Supplies,Art,Art Product 45,3,54.1,4.35,0.3,2.9
ORD-2024-02470,2024-08-04,Customer 027,Corporate,South,Georgia,Atlanta,Standard Class,Office Supplies,Labels,Labels Product 22,2,21.92,-0.91,0.4,2.0
ORD-2024-02471,2024-11-10,Customer 092,Home Office,South,Pennsylvania,Philadelphia,Standard Class,Technology,Copiers,Copiers Product 51,7,4560.0,736.79,0.0,185.56
ORD-2022-02472,2022-03-20,Customer 177,Consumer,East,California,Los Angeles,Same Day,Technology,Copiers,Copiers Product 80,1,680.19,71.91,0.15,36.26
ORD-2023-02473,2023-08-18,Customer 184,Home Office,East,Michigan,Detroit,First Class,Office Supplies,Labels,Labels Product 63,8,70.36,9.65,0.15,4.96
ORD-2022-02474,2022-12-11,Customer 111,Consumer,West,New York,New York City,Same Day,Technology,Accessories,Accessories Product 51,8,493.23,143.68,0.0,38.28
ORD-2021-02475,2021-01-25,Customer 083,Consumer,West,Pennsylvania,Pittsburgh,First Class,Technology,Machines,Machines Product 47,1,761.66,110.27,0.0,58.36
ORD-2021-02476,2021-11-25,Customer 017,Corporate,Central,Illinois,Chicago,Second Class,Technology,Phones,Phones Product 66,3,837.66,-82.92,0.4,50.65
ORD-2024-02477,2024-07-10,Customer 242,Consumer,East,Texas,Houston,Standard Class,Technology,Accessories,Accessories Product 67,2,167.92,59.95,0.0,8.25
ORD-2021-02478,2021-12-18,Customer 002,Home Office,Central,Florida,Orlando,Standard Class,Office Supplies,Paper,Paper Product 61,1,21.16,4.0,0.0,2.0
ORD-2024-02479,2024-06-17,Customer 036,Consumer,East,Pennsylvania,Pittsburgh,Second Class,Furniture,Chairs,Chairs Product 56,3,450.33,-14.36,0.2,26.71
ORD-2023-02480,2023-10-01,Customer 168,Consumer,Central,Ohio,Cleveland,Standard Class,Office Supplies,Appliances,Appliances Product 46,8,1030.76,156.83,0.0,37.71
ORD-2021-02481,2021-02-07,Customer 066,Consumer,West,Florida,Orlando,Second Class,Office Supplies,Binders,Binders Product 55,7,201.17,15.34,0.15,14.49
ORD-2024-02482,2024-11-14,Customer 020,Home Office,East,Texas,Houston,Second Class,Technology,Accessories,Accessories Product 20,3,461.56,171.15,0.0,29.3
ORD-2021-02483,2021-01-06,Customer 170,Corporate,Central,Florida,Miami,Same Day,Office Supplies,Paper,Paper Product 27,2,11.49,-0.74,0.5,2.0
ORD-2024-02484,2024-03-19,Customer 217,Consumer,South,Ohio,Cleveland,Same Day,Technology,Phones,Phones Product 55,7,3918.37,587.87,0.0,214.7
ORD-2024-02485,2024-10-16,Customer 033,Consumer,West,Illinois,Chicago,Same Day,Technology,Accessories,Accessories Product 03,8,413.41,81.04,0.3,16.67
ORD-2023-02486,2023-03-12,Customer 170,Corporate,West,Florida,Orlando,First Class,Technology,Machines,Machines Product 71,4,2023.48,30.09,0.2,33.97
ORD-2024-02487,2024-09-05,Customer 067,Corporate,West,Ohio,Columbus,First Class,Technology,Machines,Machines Product 38,4,3202.18,415.91,0.1,67.99
ORD-2021-02488,2021-01-13,Customer 100,Home Office,Central,Ohio,Cleveland,Second Class,Technology,Phones,Phones Product 16,8,5087.98,940.89,0.0,185.42
ORD-2024-02489,2024-12-21,Customer 025,Corporate,Central,Texas,Austin,Second Class,Furniture,Tables,Tables Product 42,8,3012.41,-299.07,0.2,143.72
ORD-2023-02490,2023-07-23,Customer 157,Consumer,West,Florida,Miami,Second Class,Office Supplies,Labels,Labels Product 64,3,22.11,-0.92,0.4,2.0
ORD-2022-02491,2022-11-28,Customer 169,Consumer,West,New York,New York City,First Class,Office Supplies,Labels,Labels Product 21,1,8.07,1.92,0.0,2.0
ORD-2023-02492,2023-11-04,Customer 114,Corporate,East,Georgia,Atlanta,First Class,Office Supplies,Paper,Paper Product 11,5,68.46,14.66,0.05,5.4
ORD-2023-02493,2023-12-25,Customer 061,Home Office,West,Illinois,Chicago,First Class,Furniture,Tables,Tables Product 70,6,1834.55,-58.64,0.15,79.0
ORD-2021-02494,2021-09-26,Customer 093,Corporate,East,Florida,Orlando,First Class,Technology,Accessories,Accessories Product 06,8,755.62,167.05,0.1,27.35
ORD-2024-02495,2024-02-29,Customer 281,Corporate,East,New York,New York City,First Class,Furniture,Bookcases,Bookcases Product 29,2,311.0,-0.41,0.15,5.04
ORD-2022-02496,2022-11-10,Customer 272,Consumer,East,New York,New York City,Standard Class,Furniture,Tables,Tables Product 74,7,1893.6,-518.27,0.4,85.61
ORD-2021-02497,2021-08-12,Customer 268,Consumer,South,New York,New York City,Standard Class,Office Supplies,Labels,Labels Product 77,8,106.09,21.43,0.0,6.95
ORD-2021-02498,2021-01-16,Customer 296,Consumer,West,New York,New York City,Second Class,Office Supplies,Paper,Paper Product 67,1,12.76,1.68,0.15,2.0
ORD-2021-02499,2021-01-15,Customer 293,Home Office,West,New York,Albany,Same Day,Office Supplies,Appliances,Appliances Product 78,7,872.02,112.21,0.0,55.88
ORD-2024-02500,2024-03-28,Customer 113,Consumer,West,Illinois,Chicago,Same Day,Office Supplies,Art,Art Product 28,5,84.81,-4.54,0.4,4.14
ORD-2024-02501,2024-01-13,Customer 288,Corporate,East,Georgia,Atlanta,Standard Class,Office Supplies,Labels,Labels Product 79,8,68.72,10.2,0.15,3.32
ORD-2024-02502,2024-01-24,Customer 027,Home Office,Central,Pennsylvania,Pittsburgh,Standard Class,Office Supplies,Storage,Storage Product 73,3,250.6,20.24,0.15,3.9
ORD-2023-02503,2023-08-22,Customer 130,Home Office,Central,Florida,Orlando,Standard Class,Technology,Copiers,Copiers Product 40,2,1139.04,208.58,0.05,37.6
ORD-2023-02504,2023-07-15,Customer 182,Consumer,Central,Illinois,Chicago,Same Day,Furniture,Tables,Tables Product 73,2,371.83,-114.91,0.5,8.21
ORD-2021-02505,2021-03-05,Customer 265,Consumer,West,Georgia,Atlanta,Standard Class,Office Supplies,Labels,Labels Product 43,4,29.05,-0.67,0.4,2.24
ORD-2023-02506,2023-08-05,Customer 115,Home Office,Central,Illinois,Chicago,Standard Class,Office Supplies,Labels,Labels Product 64,6,63.01,7.77,0.1,2.3
ORD-2023-02507,2023-02-14,Customer 108,Consumer,South,Florida,Miami,Standard Class,Furniture,Bookcases,Bookcases Product 08,5,1030.18,-100.23,0.1,82.15
ORD-2024-02508,2024-11-07,Customer 002,Consumer,South,Washington,Tacoma,Second Class,Office Supplies,Appliances,Appliances Product 63,2,125.37,-7.65,0.15,6.02
ORD-2023-02509,2023-03-06,Customer 210,Corporate,West,Georgia,Atlanta,First Class,Furniture,Tables,Tables Product 75,2,344.41,-54.72,0.3,18.33
ORD-2021-02510,2021-09-24,Customer 071,Consumer,Central,Texas,Houston,Second Class,Office Supplies,Storage,Storage Product 51,6,591.55,105.61,0.0,20.99
ORD-2023-02511,2023-07-29,Customer 028,Consumer,Central,Pennsylvania,Philadelphia,Second Class,Technology,Copiers,Copiers Product 25,4,4784.08,1066.67,0.0,115.19
ORD-2022-02512,2022-05-19,Customer 300,Consumer,West,Michigan,Detroit,First Class,Technology,Machines,Machines Product 32,8,4386.41,-10.12,0.3,268.33
ORD-2023-02513,2023-01-24,Customer 059,Consumer,South,Texas,Houston,Second Class,Furniture,Furnishings,Furnishings Product 61,4,324.47,34.72,0.0,10.17
ORD-2023-02514,2023-05-07,Customer 201,Corporate,South,Michigan,Detroit,Standard Class,Office Supplies,Storage,Storage Product 15,1,69.26,-2.47,0.2,4.49
ORD-2024-02515,2024-02-03,Customer 225,Consumer,South,California,San Francisco,Second Class,Furniture,Chairs,Chairs Product 52,8,1201.07,108.94,0.05,26.09
ORD-2021-02516,2021-12-12,Customer 146,Corporate,Central,California,San Francisco,First Class,Office Supplies,Art,Art Product 54,6,83.23,9.41,0.05,4.26
ORD-2022-02517,2022-05-24,Customer 209,Consumer,East,Illinois,Chicago,Same Day,Office Supplies,Storage,Storage Product 28,8,904.59,140.69,0.0,55.06
ORD-2021-02518,2021-01-14,Customer 071,Corporate,Central,Florida,Miami,Second Class,Furniture,Furnishings,Furnishings Product 63,5,485.99,54.59,0.0,20.24
ORD-2024-02519,2024-03-26,Customer 126,Corporate,West,California,Los Angeles,Second Class,Office Supplies,Binders,Binders Product 52,5,126.27,21.24,0.1,6.54
ORD-2023-02520,2023-05-19,Customer 228,Home Office,West,Texas,Houston,Standard Class,Office Supplies,Art,Art Product 48,2,44.54,11.98,0.0,3.42
ORD-2023-02521,2023-04-01,Customer 035,Home Office,East,Pennsylvania,Philadelphia,Second Class,Technology,Phones,Phones Product 44,3,1142.31,-56.88,0.4,67.49
ORD-2021-02522,2021-03-21,Customer 084,Corporate,West,Pennsylvania,Pittsburgh,Standard Class,Technology,Accessories,Accessories Product 15,6,546.4,179.24,0.1,21.78
ORD-2024-02523,2024-02-03,Customer 081,Corporate,West,Washington,Seattle,Second Class,Office Supplies,Labels,Labels Product 74,1,13.1,2.12,0.2,2.0
ORD-2021-02524,2021-08-19,Customer 022,Consumer,West,Texas,Houston,Second Class,Technology,Copiers,Copiers Product 08,5,2745.87,-83.32,0.4,201.41
ORD-2021-02525,2021-10-25,Customer 287,Consumer,East,Pennsylvania,Philadelphia,Same Day,Furniture,Furnishings,Furnishings Product 42,7,485.18,48.44,0.05,22.76
ORD-2021-02526,2021-12-08,Customer 014,Consumer,West,Texas,Austin,Second Class,Office Supplies,Paper,Paper Product 11,5,56.0,12.58,0.15,4.41
ORD-2023-02527,2023-05-14,Customer 297,Consumer,West,Ohio,Cleveland,First Class,Office Supplies,Art,Art Product 42,4,71.91,15.77,0.05,2.0
ORD-2023-02528,2023-10-03,Customer 132,Corporate,Central,Ohio,Cleveland,Same Day,Furniture,Furnishings,Furnishings Product 44,6,284.65,45.82,0.05,7.54
ORD-2022-02529,2022-03-22,Customer 002,Consumer,Central,Georgia,Atlanta,First Class,Furniture,Furnishings,Furnishings Product 78,4,255.08,47.02,0.0,8.35
ORD-2023-02530,2023-09-08,Customer 079,Consumer,South,Michigan,Detroit,Same Day,Furniture,Chairs,Chairs Product 70,6,684.49,-73.13,0.4,23.9
ORD-2023-02531,2023-12-06,Customer 194,Home Office,East,Ohio,Columbus,Standard Class,Technology,Accessories,Accessories Product 33,7,471.45,99.93,0.15,10.73
ORD-2021-02532,2021-01-03,Customer 204,Consumer,West,Ohio,Columbus,Second Class,Furniture,Furnishings,Furnishings Product 70,7,460.05,48.58,0.05,22.31
ORD-2021-02533,2021-06-02,Customer 074,Consumer,East,Pennsylvania,Pittsburgh,Second Class,Office Supplies,Labels,Labels Product 60,8,65.42,10.13,0.15,3.46
ORD-2021-02534,2021-09-10,Customer 139,Corporate,West,Washington,Tacoma,Standard Class,Office Supplies,Storage,Storage Product 11,5,407.15,30.38,0.15,28.3
ORD-2021-02535,2021-06-23,Customer 002,Corporate,South,Florida,Miami,Same Day,Furniture,Chairs,Chairs Product 16,3,576.66,17.11,0.1,26.31
ORD-2023-02536,2023-09-23,Customer 029,Consumer,East,Pennsylvania,Philadelphia,Standard Class,Office Supplies,Binders,Binders Product 61,6,136.99,8.58,0.15,9.42
ORD-2022-02537,2022-08-07,Customer 078,Corporate,South,Pennsylvania,Pittsburgh,Standard Class,Technology,Machines,Machines Product 38,7,5506.15,100.7,0.1,230.15
ORD-2022-02538,2022-11-02,Customer 027,Corporate,West,California,Los Angeles,First Class,Office Supplies,Binders,Binders Product 14,6,168.01,22.11,0.15,7.94
ORD-2021-02539,2021-02-27,Customer 118,Consumer,East,Florida,Orlando,Standard Class,Office Supplies,Binders,Binders Product 80,3,95.92,24.89,0.0,2.53
ORD-2021-02540,2021-01-25,Customer 236,Home Office,Central,Illinois,Chicago,Same Day,Office Supplies,Paper,Paper Product 43,8,103.2,23.12,0.0,5.84
ORD-2022-02541,2022-10-21,Customer 133,Consumer,Central,Texas,Dallas,Standard Class,Furniture,Furnishings,Furnishings Product 22,2,114.69,6.47,0.0,2.14
ORD-2023-02542,2023-04-09,Customer 188,Consumer,Central,Florida,Miami,Second Class,Technology,Copiers,Copiers Product 12,4,1502.95,18.86,0.4,110.51
ORD-2022-02543,2022-05-04,Customer 003,Corporate,South,Ohio,Cleveland,Same Day,Furniture,Tables,Tables Product 68,1,168.23,-63.49,0.5,6.03
ORD-2021-02544,2021-07-01,Customer 201,Corporate,West,Illinois,Chicago,First Class,Office Supplies,Appliances,Appliances Product 67,4,467.49,-4.09,0.15,22.48
ORD-2022-02545,2022-07-13,Customer 024,Consumer,East,Illinois,Chicago,First Class,Furniture,Chairs,Chairs Product 46,1,264.55,43.33,0.0,11.61
ORD-2022-02546,2022-11-09,Customer 226,Consumer,West,Washington,Tacoma,Standard Class,Technology,Machines,Machines Product 76,1,725.12,80.27,0.0,16.03
ORD-2021-02547,2021-07-05,Customer 218,Consumer,South,New York,Albany,First Class,Office Supplies,Binders,Binders Product 66,8,262.36,40.63,0.0,14.33
ORD-2024-02548,2024-05-06,Customer 108,Consumer,West,Michigan,Detroit,Same Day,Technology,Accessories,Accessories Product 07,5,549.5,230.75,0.0,37.49
ORD-2024-02549,2024-11-23,Customer 076,Home Office,Central,California,Los Angeles,First Class,Technology,Copiers,Copiers Product 54,8,5059.06,265.56,0.3,162.93
ORD-2024-02550,2024-06-15,Customer 084,Consumer,Central,Illinois,Chicago,Same Day,Office Supplies,Appliances,Appliances Product 74,5,730.85,104.27,0.0,35.52
ORD-2024-02551,2024-01-28,Customer 131,Home Office,Central,Florida,Orlando,First Class,Office Supplies,Labels,Labels Product 78,5,26.74,-2.52,0.5,2.0
ORD-2023-02552,2023-07-05,Customer 281,Corporate,West,Pennsylvania,Philadelphia,Second Class,Technology,Phones,Phones Product 33,5,2576.76,340.53,0.1,152.91
ORD-2021-02553,2021-06-15,Customer 177,Consumer,East,Georgia,Atlanta,Second Class,Technology,Phones,Phones Product 19,3,1275.87,77.57,0.2,70.68
ORD-2023-02554,2023-05-18,Customer 278,Consumer,Central,Michigan,Detroit,Same Day,Furniture,Furnishings,Furnishings Product 68,6,188.41,13.03,0.1,8.47
ORD-2022-02555,2022-11-09,Customer 003,Home Office,East,Florida,Miami,Second Class,Technology,Copiers,Copiers Product 15,6,7233.1,1917.75,0.0,540.13
ORD-2024-02556,2024-04-05,Customer 223,Home Office,East,California,San Diego,First Class,Office Supplies,Paper,Paper Product 24,3,32.35,7.21,0.05,2.0
ORD-2024-02557,2024-09-20,Customer 143,Consumer,East,Washington,Seattle,First Class,Office Supplies,Labels,Labels Product 68,4,55.88,13.48,0.0,2.0
ORD-2023-02558,2023-09-08,Customer 036,Corporate,Central,Ohio,Columbus,Same Day,Office Supplies,Appliances,Appliances Product 47,1,76.36,-16.39,0.4,3.18
ORD-2021-02559,2021-10-06,Customer 215,Home Office,South,California,San Francisco,Standard Class,Office Supplies,Labels,Labels Product 43,6,87.04,14.31,0.0,4.78
ORD-2022-02560,2022-10-10,Customer 154,Consumer,East,Texas,Dallas,Second Class,Office Supplies,Binders,Binders Product 31,5,140.56,16.23,0.15,4.37
ORD-2023-02561,2023-06-21,Customer 083,Home Office,Central,Pennsylvania,Philadelphia,First Class,Office Supplies,Paper,Paper Product 37,4,57.32,9.71,0.1,2.0
ORD-2023-02562,2023-05-07,Customer 008,Consumer,Central,New York,New York City,Second Class,Technology,Phones,Phones Product 63,7,1784.34,142.68,0.1,89.92
ORD-2024-02563,2024-02-16,Customer 153,Consumer,Central,Ohio,Cleveland,First Class,Office Supplies,Art,Art Product 45,5,159.3,36.63,0.0,8.84
ORD-2023-02564,2023-11-18,Customer 174,Consumer,East,Florida,Miami,Second Class,Furniture,Tables,Tables Product 18,7,1776.49,-222.31,0.3,35.43
ORD-2024-02565,2024-09-19,Customer 270,Consumer,East,Illinois,Chicago,Second Class,Furniture,Furnishings,Furnishings Product 40,8,577.87,96.47,0.05,15.26
ORD-2024-02566,2024-11-19,Customer 113,Consumer,East,Texas,Houston,Same Day,Office Supplies,Storage,Storage Product 22,7,604.55,122.99,0.0,41.07
ORD-2021-02567,2021-07-06,Customer 196,Consumer,West,California,Los Angeles,First Class,Office Supplies,Paper,Paper Product 67,6,37.19,1.02,0.3,2.0
ORD-2021-02568,2021-09-17,Customer 074,Consumer,East,Ohio,Cleveland,Same Day,Office Supplies,Labels,Labels Product 68,8,86.84,15.82,0.0,3.91
ORD-2021-02569,2021-03-01,Customer 138,Home Office,West,Pennsylvania,Pittsburgh,Standard Class,Office Supplies,Paper,Paper Product 57,4,65.33,11.99,0.1,5.1
ORD-2023-02570,2023-04-13,Customer 176,Consumer,South,Illinois,Chicago,Second Class,Technology,Accessories,Accessories Product 55,7,835.16,156.54,0.1,21.95
ORD-2023-02571,2023-07-17,Customer 241,Consumer,West,Illinois,Chicago,Second Class,Furniture,Chairs,Chairs Product 28,6,893.72,100.13,0.15,16.94
ORD-2023-02572,2023-08-05,Customer 084,Consumer,West,Pennsylvania,Philadelphia,Second Class,Technology,Accessories,Accessories Product 33,1,45.84,18.59,0.05,2.0
ORD-2022-02573,2022-11-10,Customer 020,Corporate,South,Washington,Tacoma,Same Day,Furniture,Bookcases,Bookcases Product 38,3,507.24,-110.08,0.3,11.05
ORD-2023-02574,2023-09-04,Customer 147,Consumer,South,Michigan,Detroit,Same Day,Office Supplies,Art,Art Product 52,5,119.75,10.54,0.15,8.56
ORD-2022-02575,2022-04-22,Customer 107,Consumer,East,Florida,Orlando,Standard Class,Furniture,Bookcases,Bookcases Product 24,8,1330.79,-231.02,0.3,81.52
ORD-2024-02576,2024-11-13,Customer 217,Consumer,East,Pennsylvania,Philadelphia,First Class,Technology,Copiers,Copiers Product 21,7,4656.69,1412.38,0.0,142.24
ORD-2022-02577,2022-10-03,Customer 166,Consumer,South,California,San Francisco,Second Class,Furniture,Bookcases,Bookcases Product 27,3,659.63,-43.06,0.05,12.43
ORD-2021-02578,2021-04-07,Customer 259,Consumer,East,New York,New York City,Same Day,Technology,Accessories,Accessories Product 64,7,441.21,98.13,0.15,9.23
ORD-2021-02579,2021-10-22,Customer 039,Corporate,East,California,San Francisco,Standard Class,Furniture,Tables,Tables Product 05,3,436.65,-82.09,0.3,21.9
ORD-2021-02580,2021-08-28,Customer 252,Consumer,West,Washington,Tacoma,Same Day,Furniture,Tables,Tables Product 22,2,301.68,-93.18,0.5,14.56
ORD-2021-02581,2021-05-26,Customer 298,Consumer,East,Michigan,Detroit,Same Day,Office Supplies,Appliances,Appliances Product 38,7,1093.73,-26.28,0.1,41.53
ORD-2022-02582,2022-11-29,Customer 069,Consumer,South,Illinois,Chicago,Standard Class,Furniture,Bookcases,Bookcases Product 73,8,899.41,-248.28,0.5,55.0
ORD-2023-02583,2023-06-27,Customer 177,Home Office,South,Florida,Miami,Second Class,Technology,Copiers,Copiers Product 21,6,4277.25,611.91,0.1,255.9
ORD-2024-02584,2024-09-19,Customer 039,Consumer,Central,Pennsylvania,Philadelphia,Standard Class,Office Supplies,Paper,Paper Product 51,6,77.77,6.62,0.2,4.45
ORD-2021-02585,2021-05-18,Customer 152,Consumer,West,Illinois,Chicago,Second Class,Office Supplies,Labels,Labels Product 41,6,65.06,17.53,0.0,2.0
ORD-2021-02586,2021-03-24,Customer 014,Corporate,West,Michigan,Detroit,Second Class,Office Supplies,Labels,Labels Product 66,8,75.52,16.42,0.1,4.72
ORD-2022-02587,2022-09-07,Customer 047,Consumer,South,Washington,Seattle,First Class,Office Supplies,Paper,Paper Product 22,3,45.58,5.91,0.15,2.87
ORD-2022-02588,2022-08-09,Customer 012,Home Office,East,Ohio,Columbus,Second Class,Technology,Accessories,Accessories Product 74,6,511.56,146.89,0.0,16.0
ORD-2021-02589,2021-07-01,Customer 163,Home Office,East,Texas,Dallas,Standard Class,Office Supplies,Binders,Binders Product 75,7,185.55,20.97,0.1,9.64
ORD-2022-02590,2022-08-02,Customer 079,Consumer,Central,Texas,Austin,Standard Class,Office Supplies,Appliances,Appliances Product 42,3,485.76,49.35,0.0,16.84
ORD-2021-02591,2021-06-26,Customer 120,Corporate,South,Washington,Tacoma,First Class,Furniture,Chairs,Chairs Product 34,1,90.57,-10.04,0.2,6.07
ORD-2023-02592,2023-08-27,Customer 219,Corporate,Central,Ohio,Columbus,Second Class,Technology,Accessories,Accessories Product 70,3,114.86,13.87,0.3,4.83
ORD-2023-02593,2023-10-08,Customer 105,Consumer,West,California,Los Angeles,Second Class,Technology,Accessories,Accessories Product 65,7,488.94,159.88,0.15,9.99
ORD-2021-02594,2021-03-22,Customer 271,Consumer,East,Georgia,Atlanta,Same Day,Technology,Copiers,Copiers Product 09,1,637.83,160.34,0.1,33.55
ORD-2022-02595,2022-09-11,Customer 019,Corporate,West,New York,Albany,Second Class,Office Supplies,Paper,Paper Product 66,7,129.84,32.06,0.1,3.25
ORD-2022-02596,2022-01-29,Customer 251,Home Office,West,Washington,Tacoma,Standard Class,Furniture,Tables,Tables Product 07,3,618.98,-82.26,0.3,49.18
ORD-2023-02597,2023-09-19,Customer 260,Home Office,Central,New York,Albany,First Class,Technology,Accessories,Accessories Product 62,1,114.05,36.74,0.0,3.86
ORD-2021-02598,2021-03-03,Customer 135,Consumer,Central,Washington,Tacoma,Standard Class,Technology,Accessories,Accessories Product 76,2,147.06,-0.38,0.4,5.72
ORD-2023-02599,2023-10-07,Customer 079,Consumer,Central,Pennsylvania,Pittsburgh,Same Day,Technology,Machines,Machines Product 46,4,1763.45,39.14,0.05,107.55
ORD-2021-02600,2021-11-08,Customer 255,Consumer,Central,Ohio,Columbus,Standard Class,Technology,Machines,Machines Product 65,3,1324.09,-13.36,0.2,82.52
ORD-2024-02601,2024-08-28,Customer 016,Corporate,Central,Illinois,Chicago,Same Day,Office Supplies,Labels,Labels Product 25,6,27.84,-2.17,0.5,2.0
ORD-2022-02602,2022-02-26,Customer 204,Consumer,South,Illinois,Chicago,Second Class,Technology,Machines,Machines Product 51,4,1713.26,40.94,0.05,102.14
ORD-2021-02603,2021-10-08,Customer 163,Consumer,West,California,San Francisco,Standard Class,Office Supplies,Paper,Paper Product 67,7,116.21,27.62,0.0,7.93
ORD-2024-02604,2024-04-02,Customer 111,Consumer,West,Ohio,Columbus,Standard Class,Furniture,Chairs,Chairs Product 39,5,813.08,58.37,0.0,23.58
ORD-2023-02605,2023-04-12,Customer 088,Home Office,West,Georgia,Atlanta,Standard Class,Furniture,Furnishings,Furnishings Product 32,7,664.74,90.42,0.15,30.2
ORD-2024-02606,2024-03-29,Customer 173,Home Office,East,Georgia,Atlanta,Standard Class,Furniture,Tables,Tables Product 36,1,268.7,-28.59,0.15,10.25
ORD-2022-02607,2022-03-10,Customer 266,Home Office,South,California,Los Angeles,Second Class,Office Supplies,Binders,Binders Product 22,4,77.74,-5.09,0.4,5.1
ORD-2023-02608,2023-05-28,Customer 017,Consumer,East,Ohio,Columbus,Same Day,Furniture,Tables,Tables Product 34,2,475.95,-42.56,0.2,28.64
ORD-2022-02609,2022-06-07,Customer 137,Home Office,East,Florida,Orlando,Same Day,Furniture,Bookcases,Bookcases Product 13,3,672.76,-49.43,0.15,27.27
ORD-2021-02610,2021-06-30,Customer 247,Consumer,West,Illinois,Chicago,First Class,Technology,Machines,Machines Product 52,4,1886.94,150.1,0.1,32.88
ORD-2023-02611,2023-01-04,Customer 190,Consumer,East,Florida,Orlando,Standard Class,Furniture,Chairs,Chairs Product 57,4,668.75,7.46,0.2,17.78
ORD-2024-02612,2024-12-18,Customer 061,Home Office,Central,New York,Buffalo,Standard Class,Technology,Accessories,Accessories Product 14,5,266.87,63.32,0.1,9.33
ORD-2022-02613,2022-02-11,Customer 175,Corporate,West,Ohio,Columbus,First Class,Office Supplies,Binders,Binders Product 44,1,20.82,1.83,0.2,2.0
ORD-2023-02614,2023-02-16,Customer 131,Consumer,West,Washington,Tacoma,Standard Class,Office Supplies,Storage,Storage Product 30,5,329.37,39.73,0.1,15.64
ORD-2022-02615,2022-07-01,Customer 174,Corporate,West,Florida,Orlando,Same Day,Office Supplies,Paper,Paper Product 73,5,82.57,27.54,0.0,3.14
ORD-2023-02616,2023-05-19,Customer 071,Home Office,South,New York,Albany,Second Class,Technology,Accessories,Accessories Product 20,8,555.78,9.67,0.4,26.27
ORD-2022-02617,2022-03-28,Customer 228,Consumer,Central,Florida,Miami,Second Class,Office Supplies,Appliances,Appliances Product 27,7,755.27,4.45,0.15,30.5
ORD-2024-02618,2024-01-01,Customer 300,Consumer,South,Pennsylvania,Philadelphia,Standard Class,Furniture,Chairs,Chairs Product 25,8,801.26,-156.64,0.5,25.49
